52.9,6.8,135.3216
53.0,4.2,135.5500308
53.1,7.7,135.8276923
53.2,4.5,136.0876308
53.3,4.1,136.3456
53.4,2.7,136.6035692
53.5,6.7,136.8477538
53.6,4.1,137.1155692
53.7,8.1,137.3459692
53.8,7.2,137.6
53.9,10.1,137.8638769
54.0,9.8,138.1356308
54.1,26.7,138.5472
54.2,34.8,138.6397538
54.3,60,139.0040615
54.4,77.9,139.2147692
54.5,91.5,139.4471385
54.6,97.9,139.7740308
54.7,102.7,139.9394462
54.8,98.8,140.1796923
54.9,77.1,140.5715692
55.0,71.8,140.7310769
55.1,59.8,141.0993231
55.2,52.2,141.3277538
55.3,46.5,141.4419692
55.4,34,141.7393231
55.5,21.7,141.9913846
55.6,20.5,142.2552615
55.7,14,142.464
55.8,8,142.7219692
55.9,5.9,142.9956923
56.0,6.5,143.2772923
56.1,6.1,143.5037538
56.2,6,143.7518769
56.3,4.3,144
56.4,4.7,144.2599385
56.5,5,144.5612308
56.6,5.2,144.8684308
56.7,5.3,145.0279385
56.8,13.4,145.2918154
56.9,49.7,145.536
57.0,52.8,145.8077538
57.1,30.9,146.0893538
57.2,17,146.3177846
57.3,12.4,146.5836308
57.4,12.8,146.8435692
57.5,16.3,147.0995692
57.6,25.8,147.4028308
57.7,28.7,147.5958154
57.8,41.7,147.84
57.9,36.9,148.1019077
58.0,28.5,148.3972923
58.1,35.8,148.6355692
58.2,32.8,148.9132308
58.3,19,149.1692308
58.4,5.6,149.4606769
58.5,2.4,149.6398769
58.6,6.2,149.9136
58.7,8.7,150.1794462
58.8,11.4,150.4059077
58.9,10,150.6737231
59.0,10.4,150.9238154
59.1,7.1,151.2211692
59.2,7.6,151.4299077
59.3,8,151.8020923
59.4,8,151.9655385
59.5,10,152.2116923
59.6,7.4,152.4795077
59.7,8.3,152.7177846
59.8,5.2,152.9678769
59.9,5,153.2829538
60.0,8.3,153.4877538
60.1,2.5,153.728
60.2,1.1,153.9958154
60.3,0.1,154.2439385
60.4,0,154.5097846
60.5,0.5,154.7638154
60.6,0,155.0139077
60.7,0,155.264
60.8,0.5,155.5357538
60.9,0,155.8016
61.0,0.3,156.0398769
61.1,3,156.3076923
61.2,2.5,156.5499077
61.3,1.3,156.8157538
61.4,0.8,157.0638769
61.5,0.7,157.3316923
61.6,0,157.5758769
61.7,2.4,157.8417231
61.8,0.7,158.1036308
61.9,5,158.3537231
62.0,5.1,158.6136615
62.1,2.1,158.848
62.2,1.6,159.1177846
62.3,4.9,159.3777231
62.4,1.2,159.6396308
62.5,7.9,159.8739692
62.6,7.8,160.1378462
62.7,8.4,160.4076308
62.8,9.9,160.6459077
62.9,5.9,160.9216
63.0,8.5,161.1835077
63.1,8.1,161.4237538
63.2,5.4,161.6777846
63.3,7,161.9515077
63.4,4.7,162.2055385
63.5,6.3,162.4595692
63.6,5.3,162.7076923
63.7,6,163.0601846
63.8,10.8,163.2295385
63.9,23.5,163.4934154
64.0,37.4,163.7907692
64.1,49.5,163.9739077
64.2,70.1,164.2318769
64.3,89.7,164.4898462
64.4,119.9,164.7852308
64.5,112.7,165.0648615
64.6,95.1,165.2873846
64.7,94.2,165.5296
64.8,94.7,165.7856
64.9,88.9,166.0455385
65.0,72.7,166.3054769
65.1,63.5,166.6619077
65.2,52.8,166.8036923
65.3,36.9,167.0813538
65.4,15,167.3038769
65.5,12.6,167.5559385
65.6,24.9,167.8198154
65.7,43.7,168.064
65.8,63.9,168.3278769
65.9,84.9,168.5819077
66.0,100.2,168.832
66.1,111.7,169.1017846
66.2,123.2,169.344
66.3,143.9,169.6610462
66.4,165.5,169.9249231
66.5,194.7,170.1868308
66.6,200.9,170.3955692
66.7,225.2,170.6436923
66.8,235.1,170.9252923
66.9,236.3,171.2561231
67.0,237.8,171.4313846
67.1,261.9,171.6499692
67.2,302.9,171.9217231
67.3,324.6,172.1974154
67.4,370.1,172.4278154
67.5,396.5,172.7330462
67.6,407.3,173.0048
67.7,379.3,173.2155077
67.8,347.5,173.4419692
67.9,314.6,173.7314462
68.0,276.3,173.9539692
68.1,281.9,174.2552615
68.2,293.3,174.4659692
68.3,323.5,174.7495385
68.4,355.5,175.0153846
68.5,382,175.2516923
68.6,399.2,175.5470769
68.7,408.9,175.7656615
68.8,421.5,176.0728615
68.9,427.8,176.3032615
69.0,434.7,176.5376
69.1,450.9,176.7936
69.2,462.3,177.0555077
69.3,476.6,177.3095385
69.4,477.2,177.5950769
69.5,474.5,177.8865231
